,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
13210,FDM33,15.6,Low Fat,0.087646694,Snack Foods,221.5798,OUT013,1987,High,Tier 3,Supermarket Type1,5509.495
13211,FDO57,12.792854228644996,Low Fat,0.19033746,Snack Foods,159.4578,OUT019,1985,Small,Tier 1,Grocery Store,160.4578
13212,FDO56,10.195,Regular,0.045165795999999994,Fruits and Vegetables,118.4808,OUT018,2009,Medium,Tier 3,Supermarket Type2,1640.5312
13213,FDO58,12.792854228644996,Low Fat,0.039385518,Snack Foods,164.8526,OUT027,1985,Medium,Tier 3,Supermarket Type3,2631.2416
13214,FDQ45,9.5,Regular,0.010914988,Snack Foods,183.8608,OUT035,2004,Small,Tier 2,Supermarket Type1,2572.6512
13215,FDO60,12.792854228644996,Low Fat,0.034203092000000004,Baking Goods,43.3086,OUT027,1985,Medium,Tier 3,Supermarket Type3,624.5204
13216,FDI34,10.65,Regular,0.085268317,Snack Foods,229.7668,OUT049,1999,Medium,Tier 1,Supermarket Type1,3916.2356
13217,FDJ26,12.792854228644996,Regular,0.08435471300000001,Canned,215.5218,OUT027,1985,Medium,Tier 3,Supermarket Type3,4915.6014
13218,FDV08,7.35,Low Fat,0.028571132000000003,Fruits and Vegetables,40.8454,OUT013,1987,High,Tier 3,Supermarket Type1,587.2356
13219,DRD60,15.7,Low Fat,0.037383778,Soft Drinks,179.7634,OUT018,2009,Medium,Tier 3,Supermarket Type2,1817.634
13220,FDX20,12.792854228644996,Low Fat,0.042354152,Fruits and Vegetables,227.27200000000002,OUT027,1985,Medium,Tier 3,Supermarket Type3,7017.531999999999
13221,FDG59,15.85,Low Fat,0.043410693,Starchy Foods,39.4164,OUT018,2009,Medium,Tier 3,Supermarket Type2,154.4656
13222,FDN58,13.8,Regular,0.056872392,Snack Foods,231.1984,OUT046,1997,Small,Tier 1,Supermarket Type1,5097.3648
13223,FDV48,9.195,Regular,0.051573903,Baking Goods,79.8644,OUT013,1987,High,Tier 3,Supermarket Type1,785.6439999999999
13224,FDA15,9.3,Low Fat,0.016113019,Dairy,248.8092,OUT017,2007,Medium,Tier 2,Supermarket Type1,5976.2208
13225,FDI19,15.1,Low Fat,0.052295514,Meat,242.9512,OUT013,1987,High,Tier 3,Supermarket Type1,4847.024
13226,FDX19,19.1,Low Fat,0.09712786699999999,Fruits and Vegetables,234.4958,OUT018,2009,Medium,Tier 3,Supermarket Type2,1635.8706
13227,FDO52,11.6,Regular,0.077284566,Frozen Foods,172.4106,OUT049,1999,Medium,Tier 1,Supermarket Type1,4277.765
13228,NCO05,7.27,Low Fat,0.046653872,Health and Hygiene,98.6384,OUT045,2002,Medium,Tier 2,Supermarket Type1,1970.7679999999998
13229,NCP17,19.35,Low Fat,0.02775746,Health and Hygiene,62.5168,OUT049,1999,Medium,Tier 1,Supermarket Type1,1534.0032
13230,FDK56,9.695,Low Fat,0.0,Fruits and Vegetables,186.7898,OUT010,1998,Medium,Tier 3,Grocery Store,561.2694
13231,NCG43,20.2,Low Fat,0.0,Household,94.1462,OUT046,1997,Small,Tier 1,Supermarket Type1,832.9158
13232,DRM59,12.792854228644996,Low Fat,0.003574698,Hard Drinks,154.6998,OUT027,1985,Medium,Tier 3,Supermarket Type3,3229.7958
13233,FDA47,10.5,Regular,0.11733375,Baking Goods,164.12099999999998,OUT017,2007,Medium,Tier 2,Supermarket Type1,2773.0570000000002
13234,FDY20,12.5,Regular,0.081684728,Fruits and Vegetables,92.3488,OUT013,1987,High,Tier 3,Supermarket Type1,1177.1344
13235,FDZ22,12.792854228644996,Low Fat,0.07926174400000001,Snack Foods,81.825,OUT019,1985,Small,Tier 1,Grocery Store,83.225
13236,FDB52,17.75,Low Fat,0.030410272999999998,Dairy,256.0672,OUT013,1987,High,Tier 3,Supermarket Type1,2045.3376
13237,NCS29,9.0,Low Fat,0.069938838,Health and Hygiene,264.8884,OUT017,2007,Medium,Tier 2,Supermarket Type1,2914.8724
13238,DRC12,17.85,Low Fat,0.037885682999999996,Soft Drinks,190.4188,OUT049,1999,Medium,Tier 1,Supermarket Type1,952.0939999999999
13239,FDP13,12.792854228644996,Regular,0.235183205,Canned,41.548,OUT019,1985,Small,Tier 1,Grocery Store,79.896
13240,DRF23,4.61,Low Fat,0.123151947,Hard Drinks,175.2396,OUT018,2009,Medium,Tier 3,Supermarket Type2,2093.2752
13241,FDB56,8.75,Regular,0.074565098,Fruits and Vegetables,186.8556,OUT013,1987,High,Tier 3,Supermarket Type1,7322.4684
13242,FDQ47,7.155,Regular,0.169137707,Breads,35.2874,OUT017,2007,Medium,Tier 2,Supermarket Type1,388.1614
13243,FDY39,12.792854228644996,Regular,0.0,Meat,182.0608,OUT027,1985,Medium,Tier 3,Supermarket Type3,7717.9536
13244,FDY36,12.3,Low Fat,0.009429611999999999,Baking Goods,71.33800000000001,OUT045,2002,Medium,Tier 2,Supermarket Type1,1098.57
13245,NCM17,7.93,Low Fat,0.07107667200000001,Health and Hygiene,44.9086,OUT013,1987,High,Tier 3,Supermarket Type1,802.9548
13246,DRN35,8.01,Low Fat,0.070234306,Hard Drinks,34.9532,OUT035,2004,Small,Tier 2,Supermarket Type1,539.298
13247,FDK22,9.8,Low Fat,0.043663452,Snack Foods,217.185,OUT010,1998,Medium,Tier 3,Grocery Store,432.77
13248,FDI07,12.792854228644996,Regular,0.059110912,Meat,199.3426,OUT019,1985,Small,Tier 1,Grocery Store,395.4852
13249,DRK37,5.0,Low Fat,0.0,Soft Drinks,190.453,OUT010,1998,Medium,Tier 3,Grocery Store,379.506
13250,NCP05,19.6,Low Fat,0.042324556,Health and Hygiene,150.9024,OUT010,1998,Medium,Tier 3,Grocery Store,303.6048
13251,NCD42,16.5,Low Fat,0.012657493999999998,Health and Hygiene,36.3506,OUT049,1999,Medium,Tier 1,Supermarket Type1,872.8638
13252,FDW11,12.6,Low Fat,0.048857925,Breads,61.0194,OUT049,1999,Medium,Tier 1,Supermarket Type1,1052.6298
13253,FDI14,14.1,Low Fat,0.09018502699999999,Canned,140.2496,OUT017,2007,Medium,Tier 2,Supermarket Type1,2681.8424
13254,NCY42,6.38,Low Fat,0.015186146000000001,Household,144.947,OUT049,1999,Medium,Tier 1,Supermarket Type1,3435.528
13255,FDV26,20.25,Regular,0.0,Dairy,194.2794,OUT049,1999,Medium,Tier 1,Supermarket Type1,4291.7468
13256,FDX15,12.792854228644996,Low Fat,0.155541973,Meat,159.7578,OUT027,1985,Medium,Tier 3,Supermarket Type3,641.8312
13257,NCG07,12.3,Low Fat,0.052502049,Household,190.85299999999998,OUT046,1997,Small,Tier 1,Supermarket Type1,4364.319
13258,FDC44,15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518,OUT046,1997,Small,Tier 1,Supermarket Type1,2163.1842
13259,FDC47,15.0,Low Fat,0.118868155,Snack Foods,229.4694,OUT035,2004,Small,Tier 2,Supermarket Type1,5937.6044
13260,NCK53,11.6,Low Fat,0.037639672,Health and Hygiene,98.4042,OUT049,1999,Medium,Tier 1,Supermarket Type1,1388.8588
13261,FDY49,12.792854228644996,Regular,0.021031586,Canned,164.7184,OUT019,1985,Small,Tier 1,Grocery Store,495.3552
13262,NCM07,12.792854228644996,Low Fat,0.06996801799999999,Others,83.9908,OUT019,1985,Small,Tier 1,Grocery Store,167.7816
13263,FDR47,17.85,Low Fat,0.087963415,Breads,193.3794,OUT017,2007,Medium,Tier 2,Supermarket Type1,4291.7468
13264,FDS59,14.8,Regular,0.043885147,Breads,108.757,OUT035,2004,Small,Tier 2,Supermarket Type1,1867.569
13265,DRK47,7.905,Low Fat,0.064163983,Hard Drinks,229.9694,OUT049,1999,Medium,Tier 1,Supermarket Type1,4567.388
13266,FDZ27,12.792854228644996,Low Fat,0.0,Dairy,51.235,OUT019,1985,Small,Tier 1,Grocery Store,49.935
13267,FDE36,12.792854228644996,Regular,0.0,Baking Goods,165.5868,OUT027,1985,Medium,Tier 3,Supermarket Type3,5404.9644
13268,FDM51,11.8,Regular,0.02592132,Meat,101.9674,OUT035,2004,Small,Tier 2,Supermarket Type1,1731.7458
13269,FDY48,14.0,Low Fat,0.023734872,Baking Goods,103.2332,OUT046,1997,Small,Tier 1,Supermarket Type1,1845.5976
13270,FDA35,14.85,Regular,0.053921264,Baking Goods,123.0072,OUT049,1999,Medium,Tier 1,Supermarket Type1,1960.1152
13271,NCL31,7.39,Low Fat,0.12077096300000001,Others,143.447,OUT018,2009,Medium,Tier 3,Supermarket Type2,2290.3520000000003
13272,FDC47,15.0,Low Fat,0.118791698,Snack Foods,229.9694,OUT013,1987,High,Tier 3,Supermarket Type1,4339.0186
13273,FDI26,12.792854228644996,Low Fat,0.034717799,Canned,179.4344,OUT027,1985,Medium,Tier 3,Supermarket Type3,6066.7696
13274,FDQ16,19.7,Low Fat,0.041823046,Frozen Foods,108.0912,OUT045,2002,Medium,Tier 2,Supermarket Type1,1965.4416
13275,FDK15,10.8,Low Fat,0.164724567,Meat,98.4042,OUT010,1998,Medium,Tier 3,Grocery Store,99.2042
13276,NCO53,12.792854228644996,Low Fat,0.174336148,Health and Hygiene,184.0608,OUT027,1985,Medium,Tier 3,Supermarket Type3,6431.628000000001
13277,FDG12,12.792854228644996,Regular,0.006295472,Baking Goods,122.4098,OUT027,1985,Medium,Tier 3,Supermarket Type3,3735.8038
13278,FDU28,12.792854228644996,Regular,0.093463546,Frozen Foods,189.1214,OUT027,1985,Medium,Tier 3,Supermarket Type3,2261.0568
13279,FDI20,12.792854228644996,Low Fat,0.067520165,Fruits and Vegetables,211.3586,OUT019,1985,Small,Tier 1,Grocery Store,422.1172
13280,DRN37,9.6,Low Fat,0.16118210300000002,Soft Drinks,165.3158,OUT010,1998,Medium,Tier 3,Grocery Store,334.2316
13281,FDD28,10.695,Low Fat,0.053296868,Frozen Foods,59.6904,OUT046,1997,Small,Tier 1,Supermarket Type1,937.4464
13282,FDP31,21.1,Regular,0.161474419,Fruits and Vegetables,62.9168,OUT035,2004,Small,Tier 2,Supermarket Type1,1086.5856
13283,DRD27,12.792854228644996,Low Fat,0.041740624,Dairy,98.3042,OUT019,1985,Small,Tier 1,Grocery Store,198.4084
13284,DRF01,12.792854228644996,Low Fat,0.30654284800000003,Soft Drinks,147.3102,OUT019,1985,Small,Tier 1,Grocery Store,291.6204
13285,DRD25,6.135,Low Fat,0.079293753,Soft Drinks,111.286,OUT018,2009,Medium,Tier 3,Supermarket Type2,2263.72
13286,FDD53,16.2,Low Fat,0.044472637,Frozen Foods,43.3454,OUT017,2007,Medium,Tier 2,Supermarket Type1,922.7988
13287,FDQ24,15.7,Low Fat,0.073816097,Baking Goods,253.4724,OUT045,2002,Medium,Tier 2,Supermarket Type1,2013.3792
13288,FDY49,17.2,Regular,0.012080016,Canned,164.4184,OUT017,2007,Medium,Tier 2,Supermarket Type1,2641.8944
13289,NCP18,12.15,Low Fat,0.02859825,Household,150.4708,OUT046,1997,Small,Tier 1,Supermarket Type1,2257.062
13290,FDT07,12.792854228644996,Regular,0.076944658,Fruits and Vegetables,257.133,OUT027,1985,Medium,Tier 3,Supermarket Type3,7433.656999999999
13291,FDG46,8.63,Regular,0.055084019000000005,Snack Foods,114.7518,OUT010,1998,Medium,Tier 3,Grocery Store,455.4072
13292,FDH50,15.0,Regular,0.162093059,Canned,182.5266,OUT018,2009,Medium,Tier 3,Supermarket Type2,1290.9862
13293,FDS40,12.792854228644996,Low Fat,0.024546147999999997,Frozen Foods,34.619,OUT019,1985,Small,Tier 1,Grocery Store,36.619
13294,FDZ60,12.792854228644996,Low Fat,0.118783796,Baking Goods,108.5596,OUT027,1985,Medium,Tier 3,Supermarket Type3,1725.7536
13295,FDG38,8.975,Regular,0.052836075999999996,Canned,86.6224,OUT045,2002,Medium,Tier 2,Supermarket Type1,1619.2256
13296,FDG31,12.15,Low Fat,0.037889224,Meat,64.7826,OUT035,2004,Small,Tier 2,Supermarket Type1,904.1564
13297,FDS39,6.895,Low Fat,0.022587621000000002,Meat,143.7812,OUT017,2007,Medium,Tier 2,Supermarket Type1,1994.7368
13298,FDL22,12.792854228644996,Low Fat,0.036213953,Snack Foods,92.5488,OUT027,1985,Medium,Tier 3,Supermarket Type3,2625.9152
13299,FDQ20,8.325,Low Fat,0.029779207000000002,Fruits and Vegetables,39.3138,OUT035,2004,Small,Tier 2,Supermarket Type1,974.7312
13300,DRB24,8.785,Low Fat,0.020693619,Soft Drinks,153.1656,OUT017,2007,Medium,Tier 2,Supermarket Type1,1853.5872
13301,DRI51,12.792854228644996,Low Fat,0.042037073,Dairy,172.6764,OUT027,1985,Medium,Tier 3,Supermarket Type3,6183.9504
13302,FDJ60,19.35,Regular,0.062516602,Baking Goods,163.9184,OUT035,2004,Small,Tier 2,Supermarket Type1,3137.2496
13303,FDB40,17.5,Regular,0.012620221000000001,Dairy,144.8102,OUT010,1998,Medium,Tier 3,Grocery Store,291.6204
13304,FDO15,16.75,Regular,0.008615000000000001,Meat,72.4038,OUT017,2007,Medium,Tier 2,Supermarket Type1,739.038
13305,FDI53,8.895,Regular,0.137618927,Frozen Foods,161.5236,OUT035,2004,Small,Tier 2,Supermarket Type1,1772.3596
13306,FDZ14,7.71,Regular,0.04758869599999999,Dairy,122.4756,OUT046,1997,Small,Tier 1,Supermarket Type1,605.878
13307,NCD54,12.792854228644996,Low Fat,0.050790917000000005,Household,142.7786,OUT019,1985,Small,Tier 1,Grocery Store,144.4786
13308,FDF28,15.7,Regular,0.037864721000000004,Frozen Foods,124.1046,OUT046,1997,Small,Tier 1,Supermarket Type1,1120.5414
13309,FDD39,16.7,Low Fat,0.070551723,Dairy,217.685,OUT017,2007,Medium,Tier 2,Supermarket Type1,2163.85
13310,NCN54,20.35,Low Fat,0.021326471,Household,76.1328,OUT046,1997,Small,Tier 1,Supermarket Type1,772.328
13311,NCO41,12.5,Low Fat,0.018955479,Health and Hygiene,100.1384,OUT017,2007,Medium,Tier 2,Supermarket Type1,2167.8448
13312,FDH45,15.1,Regular,0.105666833,Fruits and Vegetables,41.6796,OUT046,1997,Small,Tier 1,Supermarket Type1,495.3552
13313,NCD55,14.0,Low Fat,0.040725405,Household,43.4454,OUT010,1998,Medium,Tier 3,Grocery Store,41.9454
13314,DRK35,8.365,Low Fat,0.072252888,Hard Drinks,39.6506,OUT017,2007,Medium,Tier 2,Supermarket Type1,834.9132
13315,FDM25,10.695,Regular,0.061008889000000004,Breakfast,177.5712,OUT017,2007,Medium,Tier 2,Supermarket Type1,2636.5679999999998
13316,NCW30,5.21,Low Fat,0.011007815,Household,259.5962,OUT035,2004,Small,Tier 2,Supermarket Type1,2848.9582
13317,FDU15,13.65,Regular,0.0,Meat,37.9532,OUT045,2002,Medium,Tier 2,Supermarket Type1,575.2512
13318,DRN35,8.01,Low Fat,0.070247589,Hard Drinks,37.5532,OUT046,1997,Small,Tier 1,Supermarket Type1,1366.2216
13319,FDN28,5.88,Regular,0.030294931,Frozen Foods,104.09899999999999,OUT049,1999,Medium,Tier 1,Supermarket Type1,412.796
13320,NCK29,5.615,Low Fat,0.21051155800000002,Health and Hygiene,121.37299999999999,OUT010,1998,Medium,Tier 3,Grocery Store,123.17299999999999
13321,FDA49,19.7,Low Fat,0.0650227,Canned,87.0198,OUT049,1999,Medium,Tier 1,Supermarket Type1,697.7584
13322,FDE40,12.792854228644996,Regular,0.173587926,Dairy,60.0194,OUT019,1985,Small,Tier 1,Grocery Store,123.8388
13323,FDD52,18.25,Regular,0.183579854,Dairy,110.85700000000001,OUT049,1999,Medium,Tier 1,Supermarket Type1,1977.4260000000002
13324,FDZ31,15.35,Regular,0.11367842199999999,Fruits and Vegetables,189.7504,OUT018,2009,Medium,Tier 3,Supermarket Type2,2492.7552
13325,FDA13,12.792854228644996,Low Fat,0.078174543,Canned,39.9506,OUT027,1985,Medium,Tier 3,Supermarket Type3,721.0614
13326,FDU08,10.3,Low Fat,0.027292686,Fruits and Vegetables,101.2042,OUT013,1987,High,Tier 3,Supermarket Type1,396.8168
13327,FDU15,13.65,Regular,0.026602089,Meat,35.1532,OUT046,1997,Small,Tier 1,Supermarket Type1,790.9704
13328,FDD45,8.615,Low Fat,0.116226984,Fruits and Vegetables,95.9436,OUT035,2004,Small,Tier 2,Supermarket Type1,2741.7644
13329,FDY50,5.8,Low Fat,0.13122139300000002,Dairy,87.8172,OUT045,2002,Medium,Tier 2,Supermarket Type1,1070.6064
13330,FDD08,8.3,Low Fat,0.035409328,Fruits and Vegetables,36.2506,OUT049,1999,Medium,Tier 1,Supermarket Type1,834.9132
13331,NCE30,16.0,Low Fat,0.0,Household,210.4902,OUT045,2002,Medium,Tier 2,Supermarket Type1,3610.6334
13332,FDB05,5.155,Low Fat,0.083327693,Frozen Foods,247.2776,OUT049,1999,Medium,Tier 1,Supermarket Type1,5944.2624
13333,FDS09,8.895,Regular,0.08125293,Snack Foods,49.8008,OUT045,2002,Medium,Tier 2,Supermarket Type1,1062.6168
13334,FDZ07,15.1,Regular,0.0,Fruits and Vegetables,63.7194,OUT018,2009,Medium,Tier 3,Supermarket Type2,1362.2268
13335,FDS57,15.5,Low Fat,0.103422709,Snack Foods,144.847,OUT035,2004,Small,Tier 2,Supermarket Type1,1717.764
13336,FDX28,6.325,Low Fat,0.125688044,Frozen Foods,100.9042,OUT018,2009,Medium,Tier 3,Supermarket Type2,2083.2882
13337,FDN56,12.792854228644996,Regular,0.18744331399999997,Fruits and Vegetables,145.8786,OUT019,1985,Small,Tier 1,Grocery Store,288.9572
13338,FDX44,9.3,Low Fat,0.04295842,Fruits and Vegetables,89.3172,OUT035,2004,Small,Tier 2,Supermarket Type1,2051.9956
13339,NCF19,12.792854228644996,Low Fat,0.034938717,Household,49.0034,OUT027,1985,Medium,Tier 3,Supermarket Type3,826.2578
13340,NCA17,20.6,Low Fat,0.045603215,Health and Hygiene,149.2392,OUT018,2009,Medium,Tier 3,Supermarket Type2,4026.7584
13341,FDY40,15.5,Regular,0.085834992,Frozen Foods,49.6692,OUT046,1997,Small,Tier 1,Supermarket Type1,788.3072
13342,NCX54,9.195,Low Fat,0.048050783,Household,105.6622,OUT035,2004,Small,Tier 2,Supermarket Type1,1693.7952
13343,FDK28,5.695,Low Fat,0.06558990599999999,Frozen Foods,258.2646,OUT046,1997,Small,Tier 1,Supermarket Type1,5410.9566
13344,FDI32,12.792854228644996,Low Fat,0.17352903600000003,Fruits and Vegetables,113.2834,OUT027,1985,Medium,Tier 3,Supermarket Type3,4376.9692
13345,FDT11,5.94,Regular,0.029492018,Breads,188.0556,OUT018,2009,Medium,Tier 3,Supermarket Type2,938.778
13346,FDO32,6.36,Low Fat,0.121225455,Fruits and Vegetables,45.906000000000006,OUT017,2007,Medium,Tier 2,Supermarket Type1,1118.5439999999999
13347,DRJ01,12.792854228644996,Low Fat,0.11447535699999999,Soft Drinks,160.9236,OUT027,1985,Medium,Tier 3,Supermarket Type3,2255.7304
13348,FDW02,4.805,Regular,0.0,Dairy,123.9704,OUT045,2002,Medium,Tier 2,Supermarket Type1,2253.0672
13349,NCK30,14.85,Low Fat,0.060927824000000005,Household,254.8698,OUT013,1987,High,Tier 3,Supermarket Type1,4819.7262
13350,NCM43,14.5,Low Fat,0.019459163999999998,Others,161.621,OUT013,1987,High,Tier 3,Supermarket Type1,2120.573
13351,FDJ14,10.3,Regular,0.050070475999999996,Canned,77.896,OUT046,1997,Small,Tier 1,Supermarket Type1,1278.336
13352,FDE59,12.15,Low Fat,0.06227604,Starchy Foods,37.9532,OUT035,2004,Small,Tier 2,Supermarket Type1,1078.596
13353,FDN10,11.5,Low Fat,0.046217345,Snack Foods,120.3124,OUT045,2002,Medium,Tier 2,Supermarket Type1,474.0496
13354,NCC18,19.1,Low Fat,0.177270016,Household,174.0422,OUT046,1997,Small,Tier 1,Supermarket Type1,1724.422
13355,FDN34,12.792854228644996,Regular,0.080127283,Snack Foods,168.7132,OUT019,1985,Small,Tier 1,Grocery Store,338.2264
13356,FDU12,15.5,Regular,0.076059648,Baking Goods,265.1568,OUT018,2009,Medium,Tier 3,Supermarket Type2,2109.2544
13357,FDR33,7.31,Low Fat,0.026788937000000002,Snack Foods,110.35700000000001,OUT046,1997,Small,Tier 1,Supermarket Type1,3185.853
13358,FDP33,18.7,Low Fat,0.089197963,Snack Foods,257.3672,OUT013,1987,High,Tier 3,Supermarket Type1,2045.3376
13359,FDT49,7.0,Low Fat,0.151279591,Canned,107.02799999999999,OUT013,1987,High,Tier 3,Supermarket Type1,2876.256
13360,FDK02,12.5,Low Fat,0.112203445,Canned,121.14399999999999,OUT035,2004,Small,Tier 2,Supermarket Type1,1438.128
13361,NCM07,9.395,Low Fat,0.039961837,Others,84.0908,OUT046,1997,Small,Tier 1,Supermarket Type1,419.454
13362,FDX38,10.5,Regular,0.048207017000000005,Dairy,45.9376,OUT046,1997,Small,Tier 1,Supermarket Type1,575.2512
13363,FDS56,5.785,Regular,0.064871045,Fruits and Vegetables,262.1252,OUT010,1998,Medium,Tier 3,Grocery Store,786.9756
13364,FDU26,16.7,Regular,0.042685217000000004,Dairy,120.7782,OUT049,1999,Medium,Tier 1,Supermarket Type1,1072.6038
13365,FDR16,5.845,Regular,0.10518127699999999,Frozen Foods,214.4218,OUT049,1999,Medium,Tier 1,Supermarket Type1,5343.045
13366,FDA58,9.395,Low Fat,0.103751236,Snack Foods,235.8932,OUT046,1997,Small,Tier 1,Supermarket Type1,942.7728
13367,FDI26,5.94,Low Fat,0.035028853,Canned,179.8344,OUT018,2009,Medium,Tier 3,Supermarket Type2,1249.0408
13368,FDU36,6.15,Low Fat,0.046262200999999996,Baking Goods,97.8384,OUT035,2004,Small,Tier 2,Supermarket Type1,2069.3064
13369,FDG60,20.35,Low Fat,0.060688248,Baking Goods,234.2616,OUT035,2004,Small,Tier 2,Supermarket Type1,4687.232
13370,FDH14,17.1,Regular,0.078347922,Canned,141.8838,OUT010,1998,Medium,Tier 3,Grocery Store,280.9676
13371,FDQ37,12.792854228644996,Low Fat,0.088828418,Breakfast,192.2478,OUT027,1985,Medium,Tier 3,Supermarket Type3,7943.6598
13372,FDW23,5.765,Low Fat,0.081944045,Baking Goods,36.7164,OUT013,1987,High,Tier 3,Supermarket Type1,849.5608
13373,FDM03,12.65,Low Fat,0.123726711,Meat,107.7938,OUT017,2007,Medium,Tier 2,Supermarket Type1,2251.0698
13374,FDB58,10.5,Regular,0.013485235,Snack Foods,140.0154,OUT013,1987,High,Tier 3,Supermarket Type1,3119.9388
13375,FDR09,18.25,Low Fat,0.077659918,Snack Foods,260.2962,OUT013,1987,High,Tier 3,Supermarket Type1,1035.9848
13376,FDR48,11.65,Low Fat,0.0,Baking Goods,149.8024,OUT018,2009,Medium,Tier 3,Supermarket Type2,1821.6288
13377,FDZ52,19.2,Low Fat,0.100074524,Frozen Foods,110.2886,OUT046,1997,Small,Tier 1,Supermarket Type1,778.3202
13378,DRD60,15.7,Low Fat,0.037289996,Soft Drinks,182.7634,OUT049,1999,Medium,Tier 1,Supermarket Type1,3453.5046
13379,FDJ14,10.3,Regular,0.050028809,Canned,80.096,OUT013,1987,High,Tier 3,Supermarket Type1,239.688
13380,NCY29,13.65,Low Fat,0.077234113,Health and Hygiene,56.893,OUT046,1997,Small,Tier 1,Supermarket Type1,1188.453
13381,NCP41,16.6,Low Fat,0.016197216,Health and Hygiene,108.8596,OUT013,1987,High,Tier 3,Supermarket Type1,970.7364
13382,FDK46,9.6,Low Fat,0.051571772,Snack Foods,258.462,OUT045,2002,Medium,Tier 2,Supermarket Type1,4673.916
13383,FDI48,11.85,Regular,0.055672032,Baking Goods,50.5666,OUT013,1987,High,Tier 3,Supermarket Type1,922.7988
13384,FDX48,12.792854228644996,Regular,0.066336811,Baking Goods,154.1656,OUT019,1985,Small,Tier 1,Grocery Store,617.8624
13385,NCI29,8.6,Low Fat,0.032672263,Health and Hygiene,141.2154,OUT049,1999,Medium,Tier 1,Supermarket Type1,709.077
13386,FDL51,20.7,Regular,0.047491371,Dairy,213.9876,OUT046,1997,Small,Tier 1,Supermarket Type1,2143.876
13387,FDU21,11.8,Regular,0.077154417,Snack Foods,35.7558,OUT017,2007,Medium,Tier 2,Supermarket Type1,577.2486
13388,FDA08,12.792854228644996,Regular,0.08769263599999999,Fruits and Vegetables,162.5526,OUT019,1985,Small,Tier 1,Grocery Store,328.9052
13389,FDK03,12.6,Regular,0.074221559,Dairy,255.9356,OUT018,2009,Medium,Tier 3,Supermarket Type2,4832.3764
13390,DRH39,20.7,Low Fat,0.092834313,Dairy,77.667,OUT049,1999,Medium,Tier 1,Supermarket Type1,2220.4429999999998
13391,NCR18,15.85,Low Fat,0.020571083,Household,41.6112,OUT018,2009,Medium,Tier 3,Supermarket Type2,255.6672
13392,NCX42,6.36,Low Fat,0.005978595,Household,163.6526,OUT046,1997,Small,Tier 1,Supermarket Type1,1151.1682
13393,FDR15,9.3,Regular,0.033489978999999996,Meat,156.6314,OUT049,1999,Medium,Tier 1,Supermarket Type1,1241.0512
